balPayments,expDlr,expWgt,hsCd,impDlr,impWgt,statCd,statCdCntnKor1,statKor,year
7799,7799,1585,1902301010,0,0,LA,라오스,라면,2017.01
676,676,125,1902301010,0,0,LK,스리랑카,라면,2017.01
25423,25423,4420,1902301010,0,0,MH,마샬군도,라면,2017.01
163076,163076,48743,1902301010,0,0,MM,미얀마,라면,2017.01
151847,151847,40569,1902301010,0,0,MN,몽골,라면,2017.01
8970,8970,3221,1902301010,0,0,MO,마카오,라면,2017.01
70217,70217,12796,1902301010,0,0,MP,북마리아나 군도,라면,2017.01
3252,3252,732,1902301010,0,0,MU,모리셔스,라면,2017.01
42,42,2000,1902301010,0,0,MW,말라위,라면,2017.01
67459,67459,26058,1902301010,0,0,MX,멕시코,라면,2017.01
752091,752134,213076,1902301010,43,7,MY,말레이시아,라면,2017.01
49,49,18,1902301010,0,0,MZ,모잠비크,라면,2017.01
8,8,3,1902301010,0,0,NI,니카라과,라면,2017.01
393614,393614,100220,1902301010,0,0,NL,네덜란드,라면,2017.01
299018,299018,70748,1902301010,0,0,NO,노르웨이,라면,2017.01
164265,164275,40188,1902301010,10,2,NZ,뉴질랜드,라면,2017.01
16386,16386,443,1902301010,0,0,OM,오만,라면,2017.01
29119,29119,7724,1902301010,0,0,PE,페루,라면,2017.01
904681,904681,244770,1902301010,0,0,PH,필리핀,라면,2017.01
45031,45031,6944,1902301010,0,0,PK,파키스탄,라면,2017.01
70348,70348,14466,1902301010,0,0,PL,폴란드,라면,2017.01
211143,211143,47277,1902301010,0,0,RU,러시아 연방,라면,2017.01
310362,310362,60490,1902301010,0,0,SA,사우디아라비아,라면,2017.01
323760,323760,173808,1902301010,0,0,SE,스웨덴,라면,2017.01
416493,416578,121404,1902301010,85,9,SG,싱가포르,라면,2017.01
979126,987290,274284,1902301010,8164,1771,TH,태국,라면,2017.01
5887,5887,828,1902301010,0,0,TL,티모르,라면,2017.01
1580347,1587834,497464,1902301010,7487,257,TW,대만,라면,2017.01
20528,20528,4376,1902301010,0,0,TZ,탄자니아,라면,2017.01
626,626,200,1902301010,0,0,UG,우간다,라면,2017.01
2929870,2951247,839307,1902301010,21377,3796,US,미국,라면,2017.01
19278,19278,4552,1902301010,0,0,UZ,우즈베키스탄,라면,2017.01
556863,566917,181461,1902301010,10054,5159,VN,베트남,라면,2017.01
81015,81015,15480,1902301010,0,0,WS,사모아,라면,2017.01
904,904,70,1902301010,0,0,ZA,남아프리카공화국,라면,2017.01
483757,483757,102226,1902301010,0,0,AE,아랍에미리트 연합,라면,2017.02
54043,54043,12353,1902301010,0,0,AR,아르헨티나,라면,2017.02
74150,74150,12774,1902301010,0,0,AS,아메리칸 사모아,라면,2017.02
15653,15653,4613,1902301010,0,0,AT,오스트리아,라면,2017.02
1178131,1178186,315403,1902301010,55,8,AU,호주,라면,2017.02
3689,3689,1200,1902301010,0,0,BD,방글라데시,라면,2017.02
26730,26730,5280,1902301010,0,0,BE,벨기에,라면,2017.02
26005,26014,5572,1902301010,9,4,BN,브루나이,라면,2017.02
4670,4670,1416,1902301010,0,0,BO,볼리비아,라면,2017.02
14964,14964,4192,1902301010,0,0,BR,브라질,라면,2017.02
431897,431946,135305,1902301010,49,9,CA,캐나다,라면,2017.02
15727,15727,4538,1902301010,0,0,CH,스위스,라면,2017.02
16662,16662,2005,1902301010,0,0,CI,코트디봐르,라면,2017.02
20611,20611,3898,1902301010,0,0,CL,칠레,라면,2017.02
11269554,11296042,3347373,1902301010,26488,14436,CN,중국,라면,2017.02
27531,27531,5972,1902301010,0,0,CZ,체코공화국,라면,2017.02
220561,220563,59991,1902301010,2,1,DE,독일,라면,2017.02
25149,25149,8219,1902301010,0,0,DO,도미니카 공화국,라면,2017.02
1172,1172,960,1902301010,0,0,DZ,알제리,라면,2017.02
26140,26140,7524,1902301010,0,0,ES,스페인,라면,2017.02
4855,4855,1731,1902301010,0,0,FJ,피지,라면,2017.02
22337,22337,4032,1902301010,0,0,FM,마이크로네시아,라면,2017.02
138392,138392,36444,1902301010,0,0,FR,프랑스,라면,2017.02
973596,973649,242361,1902301010,53,15,GB,영국,라면,2017.02
3237,3237,1328,1902301010,0,0,GE,조지아,라면,2017.02
12420,12420,1485,1902301010,0,0,GH,가나,라면,2017.02
37792,37792,6204,1902301010,0,0,GT,과테말라,라면,2017.02
148667,148667,25684,1902301010,0,0,GU,괌,라면,2017.02
867955,867955,243433,1902301010,0,0,HK,홍콩,라면,2017.02
2689283,2743050,672532,1902301010,53767,25696,ID,인도네시아,라면,2017.02
40092,40113,8531,1902301010,21,3,IE,아일랜드,라면,2017.02
5201,5201,2637,1902301010,0,0,IL,이스라엘,라면,2017.02
53085,53132,14612,1902301010,47,1,IN,인도,라면,2017.02
1485041,1614735,436336,1902301010,129694,17332,JP,일본,라면,2017.02
11768,11768,8720,1902301010,0,0,KE,케냐,라면,2017.02
85085,85085,17106,1902301010,0,0,KG,키르기스스탄,라면,2017.02
120780,120780,30309,1902301010,0,0,KH,캄보디아,라면,2017.02
11180,11180,4128,1902301010,0,0,KI,키리바티,라면,2017.02
8334,8334,1320,1902301010,0,0,KW,쿠웨이트,라면,2017.02
314284,314284,80587,1902301010,0,0,KZ,카자흐스탄,라면,2017.02
4968,4968,1189,1902301010,0,0,LA,라오스,라면,2017.02
112,112,59,1902301010,0,0,MG,마다카스카르,라면,2017.02
1607,1607,234,1902301010,0,0,MH,마샬군도,라면,2017.02
83185,83185,25737,1902301010,0,0,MM,미얀마,라면,2017.02
120671,120671,31428,1902301010,0,0,MN,몽골,라면,2017.02
42252,42252,7665,1902301010,0,0,MP,북마리아나 군도,라면,2017.02
164818,164818,71113,1902301010,0,0,MX,멕시코,라면,2017.02
980407,980407,283550,1902301010,0,0,MY,말레이시아,라면,2017.02
1010,1010,101,1902301010,0,0,NG,나이지리아,라면,2017.02
10919,10919,165,1902301010,0,0,NI,니카라과,라면,2017.02
363630,363630,98290,1902301010,0,0,NL,네덜란드,라면,2017.02
21394,21394,4298,1902301010,0,0,NO,노르웨이,라면,2017.02
32863,32863,9107,1902301010,0,0,NP,네팔,라면,2017.02
452803,452806,117906,1902301010,3,0,NZ,뉴질랜드,라면,2017.02
4903,4903,1692,1902301010,0,0,PE,페루,라면,2017.02
915305,915305,273935,1902301010,0,0,PH,필리핀,라면,2017.02
6,6,3,1902301010,0,0,PK,파키스탄,라면,2017.02
82551,82551,16316,1902301010,0,0,PL,폴란드,라면,2017.02
12290,12290,2450,1902301010,0,0,PW,팔라우,라면,2017.02
34084,34084,10176,1902301010,0,0,PY,파라과이,라면,2017.02
66200,66200,14790,1902301010,0,0,QA,카타르,라면,2017.02
296324,296324,79595,1902301010,0,0,RU,러시아 연방,라면,2017.02
55587,55587,12147,1902301010,0,0,SA,사우디아라비아,라면,2017.02
485640,485640,260712,1902301010,0,0,SE,스웨덴,라면,2017.02
320607,320607,87482,1902301010,0,0,SG,싱가포르,라면,2017.02
6606,6606,2400,1902301010,0,0,SN,세네갈,라면,2017.02
1735276,1781911,491091,1902301010,46635,9373,TH,태국,라면,2017.02
27428,27428,3256,1902301010,0,0,TL,티모르,라면,2017.02
1563151,1576876,445200,1902301010,13725,441,TW,대만,라면,2017.02
3890489,3893617,1098492,1902301010,3128,202,US,미국,라면,2017.02
2025,2025,255,1902301010,0,0,UZ,우즈베키스탄,라면,2017.02
904493,907141,286445,1902301010,2648,2118,VN,베트남,라면,2017.02
72773,72773,14700,1902301010,0,0,WS,사모아,라면,2017.02
6130,6130,1618,1902301010,0,0,ZA,남아프리카공화국,라면,2017.02
371771,371771,77485,1902301010,0,0,AE,아랍에미리트 연합,라면,2017.03
141127,141127,34309,1902301010,0,0,AR,아르헨티나,라면,2017.03
101031,101031,21193,1902301010,0,0,AS,아메리칸 사모아,라면,2017.03
1470828,1470901,420842,1902301010,73,10,AU,호주,라면,2017.03
13889,13889,2821,1902301010,0,0,BD,방글라데시,라면,2017.03
9304,9304,1577,1902301010,0,0,BH,바레인,라면,2017.03
73629,73629,14629,1902301010,0,0,BN,브루나이,라면,2017.03
99,99,20,1902301010,0,0,BO,볼리비아,라면,2017.03
42065,42065,12676,1902301010,0,0,BR,브라질,라면,2017.03
821878,821884,260002,1902301010,6,3,CA,캐나다,라면,2017.03
81102,81102,18396,1902301010,0,0,CH,스위스,라면,2017.03
2094,2094,415,1902301010,0,0,CL,칠레,라면,2017.03
10632351,10647284,3244230,1902301010,14933,11087,CN,중국,라면,2017.03
53235,53235,11860,1902301010,0,0,CZ,체코공화국,라면,2017.03
257641,257641,68702,1902301010,0,0,DE,독일,라면,2017.03
28657,28657,7004,1902301010,0,0,DO,도미니카 공화국,라면,2017.03
13434,13434,3745,1902301010,0,0,ES,스페인,라면,2017.03
3846,3846,1551,1902301010,0,0,FJ,피지,라면,2017.03
58824,58824,10753,1902301010,0,0,FM,마이크로네시아,라면,2017.03
109462,109559,28625,1902301010,97,10,FR,프랑스,라면,2017.03
843463,843463,209944,1902301010,0,0,GB,영국,라면,2017.03
12874,12874,2978,1902301010,0,0,GH,가나,라면,2017.03
34227,34227,12154,1902301010,0,0,GR,그리스,라면,2017.03
139939,139939,26570,1902301010,0,0,GU,괌,라면,2017.03
987140,987140,276906,1902301010,0,0,HK,홍콩,라면,2017.03
2925446,2975571,732570,1902301010,50125,25163,ID,인도네시아,라면,2017.03
17874,17874,5571,1902301010,0,0,IN,인도,라면,2017.03
3253,3253,90,1902301010,0,0,IQ,이라크,라면,2017.03
106168,106168,27152,1902301010,0,0,IT,이탈리아,라면,2017.03
122,122,20,1902301010,0,0,JO,요르단,라면,2017.03
1738961,1878460,541261,1902301010,139499,20120,JP,일본,라면,2017.03
2990,2990,573,1902301010,0,0,KE,케냐,라면,2017.03
18954,18954,4044,1902301010,0,0,KG,키르기스스탄,라면,2017.03
56643,56643,14829,1902301010,0,0,KH,캄보디아,라면,2017.03
11356,11356,4153,1902301010,0,0,KI,키리바티,라면,2017.03
13028,13028,2640,1902301010,0,0,KW,쿠웨이트,라면,2017.03
172164,172164,43258,1902301010,0,0,KZ,카자흐스탄,라면,2017.03
36047,36047,9854,1902301010,0,0,LA,라오스,라면,2017.03
1876,1876,487,1902301010,0,0,LK,스리랑카,라면,2017.03
175,175,100,1902301010,0,0,MG,마다카스카르,라면,2017.03
1775,1775,274,1902301010,0,0,MH,마샬군도,라면,2017.03
134768,134768,37437,1902301010,0,0,MM,미얀마,라면,2017.03
217169,217191,71804,1902301010,22,1,MN,몽골,라면,2017.03
94130,94130,23200,1902301010,0,0,MO,마카오,라면,2017.03
47576,47576,8816,1902301010,0,0,MP,북마리아나 군도,라면,2017.03
20552,20552,6203,1902301010,0,0,MX,멕시코,라면,2017.03
1428512,1429055,403310,1902301010,543,121,MY,말레이시아,라면,2017.03
68167,68167,14979,1902301010,0,0,NG,나이지리아,라면,2017.03
435165,435165,110413,1902301010,0,0,NL,네덜란드,라면,2017.03
10235,10235,2505,1902301010,0,0,NO,노르웨이,라면,2017.03
71124,71124,19087,1902301010,0,0,NP,네팔,라면,2017.03
437876,437958,116965,1902301010,82,4,NZ,뉴질랜드,라면,2017.03
209,209,300,1902301010,0,0,PA,파나마,라면,2017.03
26686,26686,7086,1902301010,0,0,PE,페루,라면,2017.03
916633,916686,249289,1902301010,53,8,PH,필리핀,라면,2017.03
131454,131454,22176,1902301010,0,0,PK,파키스탄,라면,2017.03
